dcid,year,total_distribution_power_line_length,cost_per_household_for_undergrounding_fire_prone_lines
geoId/060379107091,2021,42088.0009698537,0.0
geoId/060379110013,2021,108072.56830733056,967.0077089303194
geoId/060379107121,2021,17076.698832060032,0.0
geoId/060379107111,2021,31807.794229984967,0.0
geoId/060379108111,2021,33743.141449764735,640579.1022079575
geoId/060379107161,2021,14447.2571934645,0.0
geoId/060379107151,2021,12972.322544724111,0.0
geoId/060290053002,2021,27767.160422250126,0.0
geoId/060290054021,2021,17249.559806550613,0.0
geoId/060290054013,2021,9811.411039057935,0.0
geoId/060290054022,2021,15657.226764319705,0.0
geoId/060290054023,2021,23524.872236233175,0.0
geoId/060290054031,2021,22348.65989652412,0.0
geoId/060590626301,2021,16989.995206965756,0.0
geoId/060590626311,2021,7571.092255080144,0.0
geoId/060590626143,2021,22734.27496275728,0.0
geoId/060590626142,2021,836.2577268734128,0.0
geoId/060590626312,2021,10731.112173680842,0.0
geoId/060590626291,2021,10450.717869793349,0.0
geoId/060590626044,2021,15132.04709012673,0.0
geoId/060590626272,2021,3866.124309739371,0.0
geoId/060590626262,2021,5554.030348286028,0.0
geoId/060590626292,2021,4862.933988406391,0.0
geoId/060590630073,2021,27576.86915967217,0.0
geoId/060590626141,2021,35123.993105128415,0.0
geoId/060290054011,2021,6782.85976716725,0.0
geoId/060590626443,2021,12740.196074566373,0.0
geoId/060590626314,2021,11130.864695737911,0.0
geoId/060290054042,2021,17392.698559265245,0.0
geoId/060710078002,2021,37947.10748985786,1231.8531561336276
geoId/060710081002,2021,16608.06222159653,0.0
geoId/060710078001,2021,129461.57684032893,1403.9485706159896
geoId/060710078003,2021,4294.586124293501,3237.691967454857
geoId/061110006002,2021,8556.86476366523,0.0
geoId/061110005001,2021,79837.21019635939,8678.348038318167
geoId/061110006004,2021,4159.683151379276,0.0
geoId/060376025091,2021,8147.150327817505,0.0
geoId/060376025092,2021,1318.988151838822,0.0
geoId/060376026006,2021,9599.213200493768,0.0
geoId/060590992172,2021,11774.120181226846,0.0
geoId/060590637014,2021,3207.673805990164,0.0
geoId/060590637025,2021,2891.7743051643565,0.0
geoId/060590638034,2021,5292.565968327837,0.0
geoId/060590637012,2021,2912.090634125641,0.0
geoId/060590637013,2021,2393.761973040185,0.0
geoId/060374049013,2021,3614.0874482735553,0.0
geoId/060375356052,2021,5694.9608628925635,0.0
geoId/060375356051,2021,2963.106212958043,0.0
geoId/060375358032,2021,4427.841455955995,0.0
geoId/060375356032,2021,7861.529465465241,0.0
geoId/060375356042,2021,2990.521204532918,0.0
geoId/060375356041,2021,2946.9545445738354,0.0
geoId/060375358033,2021,3892.402130173855,0.0
geoId/060375356061,2021,3782.7963026915113,0.0
geoId/060379800331,2021,85441.08337430048,0.0
geoId/060590638033,2021,3286.1904185864832,0.0
geoId/060590637024,2021,3559.2009123668913,0.0
geoId/060376025083,2021,3679.733987839292,0.0
geoId/060590757022,2021,6834.462322528257,0.0
geoId/060590754052,2021,6681.93908295128,0.0
geoId/060590754042,2021,8280.981319115464,0.0
geoId/060590757012,2021,4711.166819224448,0.0
geoId/060590757013,2021,4242.116606972894,0.0
geoId/060590757014,2021,7694.489210610779,0.0
geoId/060375439052,2021,2242.3146505604,0.0
geoId/060375439051,2021,23531.527879242058,0.0
geoId/060375439032,2021,8493.783821307694,0.0
geoId/060375437021,2021,4888.776993336955,0.0
geoId/060375437023,2021,3463.4206290093275,0.0
geoId/060375437022,2021,5262.593156821187,0.0
geoId/060379800021,2021,21183.050565033293,0.0
geoId/060375438024,2021,11743.182237452243,0.0
geoId/060375437011,2021,4896.162552684519,0.0
geoId/060375433064,2021,16872.671672928034,0.0
geoId/060375439053,2021,4558.80215598593,0.0
geoId/060375317022,2021,1635.094750604265,0.0
geoId/060375317021,2021,1949.5543929775424,0.0
geoId/060590754041,2021,5439.899389376358,0.0
geoId/060590757011,2021,7228.547474953549,0.0
geoId/060375437031,2021,16376.548801305298,0.0
geoId/060590754043,2021,10077.024353457484,0.0
geoId/060375438023,2021,9425.849118862758,0.0
geoId/060590754051,2021,7256.188180384637,0.0
geoId/060650470001,2021,53313.94245442457,0.0
geoId/060650459001,2021,118965.61558269351,0.0
geoId/060650459002,2021,82663.05364359361,0.0
geoId/060590015031,2021,26784.227969935782,0.0
geoId/060590015071,2021,12684.202089654673,0.0
geoId/060590015073,2021,14388.200403037816,0.0
geoId/060590014041,2021,28430.5617972037,0.0
geoId/060590218091,2021,11023.9608642201,0.0
geoId/060590218023,2021,10764.81888559218,0.0
geoId/060590218025,2021,6345.733309486613,0.0
geoId/060590218103,2021,6138.666272379719,0.0
geoId/060590015072,2021,4360.057714864037,0.0
geoId/060590218101,2021,6767.501766389983,0.0
geoId/060590015012,2021,21117.781395600283,0.0
geoId/060374808034,2021,2069.481252660436,0.0
geoId/060374808033,2021,5087.235815149742,0.0
geoId/060374808031,2021,5116.802527193381,0.0
geoId/060374808022,2021,14430.778772821945,0.0
geoId/060590891061,2021,10340.90661525157,0.0
geoId/060590885021,2021,8904.100124511646,0.0
geoId/060590891071,2021,8076.694403262724,0.0
geoId/060590761033,2021,13439.33528794782,0.0
geoId/060590761023,2021,6790.076389475834,0.0
geoId/060590891043,2021,2813.625742107476,0.0
geoId/060590891021,2021,8075.179192489613,0.0
geoId/060590891022,2021,3514.107823004724,0.0
geoId/060590753021,2021,5298.431462011922,0.0
geoId/060590891072,2021,7637.035334735497,0.0
geoId/060375421043,2021,2079.111073791402,0.0
geoId/060375400004,2021,4417.459540509831,0.0
geoId/060375401023,2021,6875.397931533855,0.0
geoId/060375418012,2021,4765.412079474606,0.0
geoId/060375418011,2021,3231.3534206713234,0.0
geoId/060375418021,2021,2608.951923562941,0.0
geoId/060375400003,2021,5315.26166676706,0.0
geoId/060375417003,2021,6104.004588322447,0.0
geoId/061070020093,2021,5596.503555923672,0.0
geoId/061070020023,2021,6027.37568830578,0.0
geoId/061070020043,2021,7895.706403126849,0.0
geoId/061070020021,2021,5441.443908238255,0.0
geoId/061070020024,2021,7449.502022172982,0.0
geoId/061070018003,2021,6922.739252590329,0.0
geoId/061070018001,2021,5636.943352501064,0.0
geoId/061070020022,2021,6978.836067726472,0.0
geoId/061070018004,2021,7951.512126353925,0.0
geoId/060590891042,2021,1590.3917203177675,0.0
geoId/060375418023,2021,3528.9518947758684,0.0
geoId/060375401022,2021,4234.03503658222,0.0
geoId/060375420001,2021,5884.1297484735815,0.0
geoId/060375400001,2021,3112.389783295017,0.0
geoId/061070018002,2021,9100.754908234734,0.0
geoId/060375418024,2021,2261.1086998445417,0.0
geoId/060375402031,2021,7501.086331443224,0.0
geoId/060375418022,2021,3241.1712074363177,0.0
geoId/060375421032,2021,2804.679538452376,0.0
geoId/060375421031,2021,2009.5714034674784,0.0
geoId/060375417006,2021,1522.1912286245677,0.0
geoId/060375035024,2021,6661.920262496114,0.0
geoId/060375035021,2021,7208.679108278869,0.0
geoId/060375035011,2021,5011.739536883696,0.0
geoId/060375034023,2021,6730.91340690889,0.0
geoId/060375034022,2021,6210.71320491297,0.0
geoId/060375035022,2021,3762.2604552914186,0.0
geoId/060375035012,2021,6829.360499077618,0.0
geoId/060375034021,2021,13994.495992421367,0.0
geoId/060590320141,2021,22722.14235823145,0.0
geoId/060590320153,2021,8292.593349645193,0.0
geoId/060590320031,2021,15167.457232260258,0.0
geoId/060590320154,2021,9471.948008541496,0.0
geoId/060590320152,2021,8376.010460942274,0.0
geoId/060590320032,2021,10731.156816200648,0.0
geoId/060374825211,2021,4244.741653392048,0.0
geoId/060374825221,2021,7349.996796686781,0.0
geoId/060590320033,2021,6585.568392939505,0.0
geoId/060590320121,2021,312.0452338299375,0.0
geoId/060590524222,2021,85380.41196539075,2563.529751468292
geoId/060590626273,2021,4472.367130380582,0.0
geoId/060374825223,2021,7392.908165155236,0.0
geoId/060374825222,2021,2988.109564222422,0.0
geoId/060590630072,2021,21531.963256118048,0.0
geoId/060590626281,2021,10395.374770362065,0.0
geoId/060590525243,2021,3919.626029110964,0.0
geoId/060590525245,2021,27866.59643295778,0.0
geoId/060375434003,2021,20213.216331214477,0.0
geoId/060375410021,2021,39254.7442353697,0.0
geoId/061110019002,2021,6244.649440662599,0.0
geoId/061110019003,2021,4099.432525869402,2118.5421285800953
geoId/060650446061,2021,62713.51998457733,0.0
geoId/060650446062,2021,37194.56698919007,402.3978007016819
geoId/060659413002,2021,20886.468428506258,0.0
geoId/060650446022,2021,19480.98269109745,0.0
geoId/060659405001,2021,45572.10466866117,0.0
geoId/060590525272,2021,18316.55388341767,0.0
geoId/060590525023,2021,22256.494967854374,0.0
geoId/060590525271,2021,19277.14648907473,0.0
geoId/060590639041,2021,14190.46331968055,0.0
geoId/060590639024,2021,6901.936051698538,0.0
geoId/060590639031,2021,9705.997946562584,0.0
geoId/060590013042,2021,7893.080992680122,0.0
geoId/060590012023,2021,5353.0554516391885,0.0
geoId/060590013041,2021,9371.417965038456,0.0
geoId/060590012012,2021,4292.172840511939,0.0
geoId/060590011033,2021,7501.194320555442,0.0
geoId/060590995095,2021,3004.12693096117,0.0
geoId/060590995094,2021,5657.700364854975,0.0
geoId/060590995092,2021,4401.777607206677,0.0
geoId/060375745004,2021,13605.505743166888,0.0
geoId/060591100072,2021,3669.294370101029,0.0
geoId/060375745002,2021,10439.160072870642,0.0
geoId/060590012022,2021,4388.890537789394,0.0
geoId/060590639063,2021,7932.290776499352,0.0
geoId/060590639042,2021,6925.289963046289,0.0
geoId/060590639043,2021,1066.1025647928036,0.0
geoId/060590012011,2021,4275.949707527271,0.0
geoId/060590012013,2021,4931.832953821571,0.0
geoId/060590014043,2021,14424.448735087855,0.0
geoId/060650432462,2021,37807.06837135049,16636.925057786248
geoId/060650432651,2021,29169.76158600898,0.0
geoId/060375705013,2021,5632.080674345071,0.0
geoId/060375705011,2021,8226.977528959937,0.0
geoId/060375702024,2021,2840.754358157413,0.0
geoId/060375705012,2021,3835.120992373884,0.0
geoId/060375405011,2021,2933.179606347047,0.0
geoId/060375406002,2021,8307.831890933932,0.0
geoId/060375405012,2021,9171.020297095842,0.0
geoId/060375416031,2021,9345.439782746658,0.0
geoId/060375403003,2021,11542.904163674177,0.0
geoId/060375405013,2021,2580.03917084165,0.0
geoId/060375415001,2021,5096.773100452524,0.0
geoId/060375417004,2021,2627.2650792510267,0.0
geoId/060375405014,2021,2827.70983664409,0.0
geoId/060290046044,2021,224260.02031559023,0.0
geoId/060375703012,2021,2416.584525628906,0.0
geoId/060375702022,2021,2833.29534430952,0.0
geoId/060650432392,2021,125165.49161723998,23824.102346081258
geoId/060650432391,2021,190034.09735258535,124864.8195204148
geoId/060650427281,2021,66010.8793609756,0.0
geoId/060650427291,2021,22707.275609788896,0.0
geoId/060650427292,2021,27882.59333602277,1110.013992899609
geoId/060710021032,2021,10443.300452012068,0.0
geoId/060710021053,2021,18102.663719497523,0.0
geoId/060710021031,2021,4150.774624287146,0.0
geoId/060650427261,2021,89323.6813883784,0.0
geoId/060710020282,2021,19585.00468908936,0.0
geoId/060710020251,2021,16535.83952939225,0.0
geoId/060650427241,2021,28188.87671479528,0.0
geoId/060374613004,2021,4985.996161706706,0.0
geoId/060374612002,2021,5444.391620593759,0.0
geoId/060374612004,2021,7410.680263755172,0.0
geoId/060374612003,2021,5470.678412678114,0.0
geoId/060374613005,2021,3167.3245944716155,0.0
geoId/060374613002,2021,7809.054019168351,0.0
geoId/060374601004,2021,3831.0988369322463,0.0
geoId/060374601003,2021,5337.0188215579965,0.0
geoId/060374601002,2021,13782.81892700686,0.0
geoId/060590626102,2021,155644.94302142246,0.0
geoId/060590755151,2021,223339.21596210587,0.0
geoId/060590740031,2021,63265.97230224423,0.0
geoId/060374611001,2021,6905.608996172664,0.0
geoId/060374613001,2021,2865.227323814297,0.0
geoId/060374613003,2021,7372.625827037623,0.0
geoId/060374612001,2021,4255.546469812232,0.0
geoId/060710117001,2021,126181.7339601552,0.0
geoId/060374611002,2021,7594.596367250635,0.0
geoId/060374602004,2021,5614.681034529559,0.0
geoId/060374601001,2021,5813.587768448255,0.0
geoId/060710095005,2021,17677.403716871206,0.0
geoId/060710118004,2021,57076.27438194499,0.0
geoId/060375323033,2021,57583.71096686732,0.0
geoId/060375323032,2021,15412.755064730854,0.0
geoId/060375322003,2021,16707.717293051872,0.0
geoId/060375522003,2021,7548.765297159533,0.0
geoId/060375527003,2021,4480.556218049846,0.0
geoId/060375526014,2021,3035.176144904545,0.0
geoId/060375527005,2021,4742.00386276228,0.0
geoId/060710120011,2021,31304.3373345418,0.0
geoId/060375527004,2021,2510.606931073328,0.0
geoId/060375522001,2021,9151.038415197168,0.0
geoId/060375526011,2021,2292.760568190463,0.0
geoId/060590524171,2021,12978.916267832305,0.0
geoId/060590525253,2021,4840.067804655084,0.0
geoId/060590525252,2021,4393.736162693142,0.0
geoId/060375322002,2021,7628.408729831504,0.0
geoId/060590525259,2021,6638.242371253318,0.0
geoId/060710118003,2021,22218.93115094812,0.0
geoId/061110004002,2021,4211.654711616753,0.0
geoId/061110009033,2021,46012.294026988515,98465.02826208278
geoId/061110009021,2021,46660.06799863582,111234.86565148276
geoId/061110004003,2021,6949.9807260019725,0.0
geoId/061110008004,2021,51239.35800283699,44369.59233084546
geoId/061110008002,2021,18257.312442789826,0.0
geoId/060375317011,2021,7436.159815094667,0.0
geoId/060375303011,2021,4870.6759938191135,0.0
geoId/060375303023,2021,3818.3914280935383,0.0
geoId/060375303022,2021,5311.501098842793,0.0
geoId/060650451221,2021,54619.11000111143,0.0
geoId/060650451232,2021,38718.42905680424,0.0
geoId/061110004004,2021,5043.44376283446,0.0
geoId/060377012011,2021,4256.846082125104,0.0
geoId/061110008001,2021,4362.5328860173695,0.0
geoId/060377012022,2021,4570.845639809496,0.0
geoId/060377012015,2021,2916.1955698215475,0.0
geoId/060590016015,2021,22396.53385749277,0.0
geoId/060590016024,2021,6901.808888711247,0.0
geoId/060590113002,2021,10614.182068675434,0.0
geoId/060590114011,2021,4544.216390241756,0.0
geoId/060377013041,2021,7825.16877816335,0.0
geoId/060377012014,2021,3671.0667586255486,0.0
geoId/060590114012,2021,9195.069659428187,0.0
geoId/060590016021,2021,6202.514822032269,0.0
geoId/060590113001,2021,17097.785744900844,0.0
geoId/060650451251,2021,90091.81086094509,0.0
geoId/060710103001,2021,446473.05470310006,0.0
geoId/060710104091,2021,151005.53723491947,0.0
geoId/060710104212,2021,53124.839150343614,0.0
geoId/060710104211,2021,36486.305347534624,0.0
geoId/061070007023,2021,8012.136338330544,0.0
geoId/061070007024,2021,3816.564642403441,0.0
geoId/061070014002,2021,72225.94922911591,1329.1869860355105
geoId/061070001004,2021,105940.3177908265,44711.454917337614
geoId/060710104161,2021,101459.54655220748,122.2592537723969
geoId/060650438111,2021,52132.8163530562,40984.05899541197
geoId/060710087082,2021,9870.215984625098,28945.887396960243
geoId/060710087094,2021,8992.827572986918,50661.0577893882
geoId/060650438021,2021,11578.42277282162,25333.120700461488
geoId/060650438023,2021,30336.779409207204,39796.10235911459
geoId/060650438022,2021,13389.868467195529,66153.48952018375
geoId/061070007022,2021,4977.465223216388,0.0
geoId/060374003042,2021,13730.69420479154,0.0
geoId/060374003044,2021,6826.782450967293,0.0
geoId/060374013113,2021,19738.823650762435,0.0
geoId/060374013112,2021,9608.711318409923,0.0
geoId/060374013114,2021,19115.57848118681,0.0
geoId/060374013042,2021,10385.619534248555,11108.450339470091
geoId/060376014021,2021,3418.913833900559,0.0
geoId/060376014022,2021,3342.217666448033,0.0
geoId/060376012023,2021,4516.373868093255,0.0
geoId/060376012021,2021,2759.656934579942,0.0
geoId/060376012022,2021,3084.3033643512963,0.0
geoId/060376012122,2021,6782.818303468362,0.0
geoId/060376014023,2021,4985.922461282169,0.0
geoId/060374003043,2021,9245.545751208749,0.0
geoId/061070043003,2021,336531.8629702751,0.0
geoId/061070043004,2021,14210.047537579325,0.0
geoId/060377022014,2021,2032.663250373978,0.0
geoId/060377020023,2021,3905.067831689424,0.0
geoId/060377018023,2021,3787.058232319224,0.0
geoId/060377022015,2021,1938.7761285992488,0.0
geoId/060650461011,2021,9799.962741502526,0.0
geoId/060650461012,2021,13161.275009742909,0.0
geoId/060650461021,2021,21024.672920784797,0.0
geoId/061070017014,2021,7066.185146063797,0.0
geoId/061070019012,2021,6085.048300028859,0.0
geoId/061070017041,2021,80756.51205287577,0.0
geoId/061070019013,2021,3755.562297749857,0.0
geoId/061070019023,2021,5241.1908963680935,0.0
geoId/061070019021,2021,2616.7246925964664,0.0
geoId/061070017015,2021,7819.91537676432,0.0
geoId/060650462001,2021,18212.27260741273,0.0
geoId/060374641005,2021,9179.186819894156,0.0
geoId/060374642006,2021,11188.743355774655,0.0
geoId/060374642005,2021,9601.742089237056,0.0
geoId/060374642002,2021,9940.453438091312,0.0
geoId/060374641007,2021,21723.41972823119,0.0
geoId/060377010001,2021,8172.78994775241,0.0
geoId/060375768022,2021,3968.218009847005,0.0
geoId/060375771004,2021,5180.564330596805,0.0
geoId/060375771005,2021,7634.389087417215,0.0
geoId/060375770004,2021,4090.0346411957503,0.0
geoId/060375768021,2021,4712.337551840534,0.0
geoId/060375770003,2021,2956.825419906544,0.0
geoId/060375720014,2021,5288.556105674733,0.0
geoId/060375720012,2021,4422.447732596223,0.0
geoId/060375734011,2021,11792.39878681392,0.0
geoId/060650461032,2021,18650.36507905157,0.0
geoId/060379800181,2021,60457.64068243019,0.0
geoId/060375734021,2021,21150.45709292332,0.0
geoId/060710095002,2021,12463.072619690382,0.0
geoId/060710095003,2021,6019.763614165763,0.0
geoId/060710095001,2021,6872.385399679922,0.0
geoId/060650418093,2021,12776.071353225474,202.3814161953019
geoId/060650418092,2021,31900.275085996564,1359.902424632358
geoId/060650419092,2021,20346.127299623822,1587.401541105762
geoId/060650418091,2021,10226.470599892396,0.0
geoId/061110030121,2021,9960.03090419738,0.0
geoId/061070008004,2021,10718.826707754542,0.0
geoId/060710073031,2021,9429.111528293086,0.0
geoId/060710072002,2021,67553.48653563569,0.0
geoId/060710073032,2021,8429.984536267422,2116.254976133854
geoId/060650424123,2021,33425.86465657252,32324.230514431747
geoId/060710071103,2021,20000.618952240628,0.0
